Mean RGB,Red,Green,Blue,Orange,Black,Class
"[124.50148606378761, 99.71627375461802, 82.90009161837247]",183.97179833170162,215.60630987769534,234.6536463568423,167.82208508529604,179.76757347734315,Lobster
"[96.1338894396169, 81.18802262278881, 65.25497645940507]",189.9688081099101,209.0706582265483,227.6760718095072,191.10494653247346,141.7442473926348,Lobster
"[133.59861299326664, 136.28261665528788, 119.05200009303238]",217.9096764618822,214.74586195801618,234.3147448942163,172.4423486254962,224.9331450059954,Lobster
"[166.95015369923365, 170.94461790689707, 157.47045065120838]",248.53929398229621,244.40663638148192,258.08221404759985,180.5133145890968,286.16666304765033,Lobster
"[77.15474268807614, 78.41331259419074, 61.665028240447775]",203.91213511763812,202.33212349035298,222.44080834353298,207.19258117063688,126.11136990435372,Lobster
"[120.2922658560835, 107.9726189665084, 89.7868924939499]",194.59174224101858,210.11655351751398,231.1356453753578,171.63910361408685,184.90538590045884,Lobster
"[56.74338908888188, 39.57232206637458, 28.451568748230347]",204.15960474080723,224.58492467082772,236.87543684741757,236.32028674241874,74.80155508578945,Lobster
"[195.17486783747762, 148.54369799549468, 147.91822282923522]",218.00017728754094,267.0317844692099,267.628410770611,160.40466626281804,286.423218148447,Lobster
"[121.67415639196122, 76.16144068870443, 50.394319922277894]",161.6042484033237,222.0977670096305,249.93729153838098,167.95135508453242,152.1339964041679,Lobster
"[144.22032460415508, 119.74076572873722, 102.36489507827567]",192.58390172207925,222.65025090702815,241.7329689154915,157.47732062749924,213.57884902447287,Lobster
"[85.03014220802591, 61.67135058579391, 54.30652720537415]",188.79170251366412,218.07175577168667,226.520088710384,206.19350437076298,118.24838038679876,Lobster
"[109.82681583315157, 60.684678610142285, 24.52652407141901]",159.24645679632516,224.54826649502016,262.4168112005545,180.43971309231486,127.85190681836211,Lobster
"[146.94661158644396, 141.25376221009444, 120.89928289030384]",215.046033884716,221.69382010215054,243.9855207273126,163.87817170146627,236.9864312542658,Lobster
"[159.97050340470483, 142.74488177495672, 135.30157196127303]",218.43356397608204,237.6936871321253,245.54913338768546,166.83048548019457,253.5215545228701,Lobster
"[102.67617099643986, 77.24113412980964, 84.61219639643737]",190.5989650102916,222.0356598949272,213.40241917325034,195.09841414054904,153.84346808096433,Lobster
"[165.32112990897926, 98.54742109215206, 97.58595873656535]",165.15723807102958,247.65198320189688,248.6400019811411,148.26079834818293,215.79084674941652,Lobster
"[176.86156701488795, 176.57671247976805, 99.7542527829235]",217.33812607964327,217.67208562588377,294.2118136753057,127.24207609705,269.09154617974116,Lobster
"[38.657168918020155, 42.27953140511272, 46.08860273326975]",225.20199519166596,221.06228482011565,216.62388463078085,252.95986494821653,73.52615035820533,Lobster
"[155.9260313547427, 102.09380771591526, 117.88298919613806]",184.7571270042715,248.17258115004265,231.38095747005818,166.34073293279812,220.52771247575956,Lobster
"[139.36984937672707, 115.01662279680795, 117.65458731364117]",201.10136043470018,229.9171649191203,226.97255521507662,172.36957865511124,215.62787470737175,Lobster
"[156.57868558117065, 151.0578528868226, 145.91896459271243]",231.94304102196355,237.9352831184013,243.38042645749053,176.5601394025979,261.9688987740974,Lobster
"[110.044455529204, 133.78259547602812, 95.73714469000547]",219.26124509024055,189.6550611653753,235.31303008230077,176.49996343181846,197.92212084154863,Lobster
"[157.53965156320749, 122.41428771652423, 126.92163301453154]",201.47674377366835,241.8818179265421,237.08240706865016,165.59336742510976,236.45951150012178,Lobster
"[114.73703668259661, 79.80155622663185, 69.72726591131321]",175.79499101578097,220.72828069547532,232.07512137149266,178.3097454191722,156.18824403380296,Lobster
"[162.0942401510601, 144.38249393681778, 147.96309454056086]",226.65141101379243,245.77195259794524,242.02839993665552,175.925095183698,262.7050144012933,Lobster
"[162.3128193561722, 157.69943200827433, 163.14205421556636]",245.10274205954673,249.85632213841743,244.23849898576123,187.775242250884,278.98009254560895,Lobster
"[76.06659283632278, 76.57852121485872, 61.224646001526246]",204.03404468046273,203.39323468497113,221.80911675225457,208.76776424478393,124.09211794144576,Lobster
"[187.71530106345972, 169.16639866183962, 151.46129175747566]",236.8227692770281,256.0175077467686,273.08344657648576,165.78634590832084,294.6096189712837,Lobster
"[82.4101979970365, 86.62805823080882, 70.33267219502727]",205.5196949354385,200.21797193841473,219.99518895962342,202.17835143800338,138.71750424818177,Lobster
"[76.6468766917036, 104.0751628016654, 77.62214860315049]",220.60524486010553,186.2209659079949,219.47502223476184,203.83049412498988,150.76996110815958,Lobster
"[168.74362341060436, 112.52542930279557, 91.47063684240344]",168.727627099017,239.04035462960522,260.5345184351728,136.23736813570056,222.49328099040017,Lobster
"[146.8435905429691, 146.0661933714391, 145.07418435226205]",232.55034018064492,233.40122809362845,234.48253213276737,181.94179537851872,252.8732724015093,Lobster
"[138.59881227017493, 90.99999109589129, 61.422694577035756]",160.00931939568423,223.33468403352566,254.87801458142886,150.99001699392568,176.8145258491488,Lobster
"[151.9251081847184, 111.27979199213873, 82.00787369380555]",172.43235420397423,224.63754814042213,255.71606591430736,142.25183801596046,205.4013679373417,Boy
"[179.9286251328015, 158.68943128749436, 122.99395748804447]",214.34915559752207,238.28040071830787,273.8288534910023,144.23261829592357,269.59999874462073,Boy
"[167.38828994957274, 155.5921875854302, 149.54803252622955]",232.9149085139164,245.49005440905086,251.69005918778572,173.57687837051938,273.11606046208294,Boy
"[129.2014946981148, 120.78554732914361, 114.86097900204967]",208.82398539702888,218.85974969206612,225.65708471504223,175.99211987609314,210.8914867251333,Boy
"[145.10427222327112, 139.28065348456235, 146.84200201809784]",230.30142200027052,236.66176398414711,228.36922467789975,185.2056406415342,249.03197346769542,Boy
"[135.50866848736788, 127.80999715934657, 116.4432976053833]",210.1728223099975,219.3146999520111,232.15502231819568,170.93951028116766,219.67484190572986,Boy
"[132.88589951528775, 123.63490836955275, 106.14383867620649]",203.6270085073654,214.89989315489083,234.73902449654616,167.0013138622156,210.26356637909336,Boy
"[115.96827393773302, 94.90682904788612, 47.67591202419108]",174.95747951749973,203.35057544285007,255.810914964594,162.83693086432794,157.25437783209782,Boy
"[205.55389637819897, 165.53796990956252, 139.22302215404142]",221.88011750236166,263.8918510334611,288.2005072812714,147.74388810609454,298.39281776836265,Boy
"[114.89156690985388, 102.55477479183682, 119.42213155454077]",210.7356172093611,225.16941253376103,205.18019493074874,194.40016635616394,194.88252739698302,Boy
"[130.44577003556526, 81.78312431896343, 102.35541141009926]",180.77296775329822,239.7849352770143,216.8062470717176,181.42611401084758,184.88160695015955,Boy
"[112.35495453736927, 116.59487545773104, 75.10520402112056]",198.95417977286615,193.44354726821322,242.0333415304197,168.31950792478779,178.49031476007954,Boy
"[109.36110026179561, 113.1726078201778, 106.34423548172268]",212.90332242115574,208.2881557919021,216.48654862555273,187.63225766724634,189.9394267430603,Boy
"[148.78042427341074, 120.87423943370864, 105.06685578175092]",192.17758508753667,226.19544309805508,243.3642211600216,155.78422640612095,218.5983544986487,Boy
"[162.5015155769647, 94.75075640952437, 83.95709050489371]",156.78797309354582,243.1776216722604,254.24422371715477,143.3168478987708,205.99330438398826,Boy
"[107.7028288333845, 113.54968422416997, 101.8965413898031]",212.06813190175416,204.91704740943152,218.9385739528928,186.35046759888667,186.75206899342746,Boy
"[169.43595839065463, 129.82519005841564, 121.56502829623696]",197.36727513672176,243.21869406839662,251.73004517349023,152.76298169261185,245.6444179584146,Boy
"[128.3104729884765, 125.6255420946251, 123.05248332135085]",216.73469203734618,219.87096554203674,222.83514413744834,180.9488818459429,217.68616850100125,Boy
"[95.20377151220887, 117.89704643938587, 145.73948048955037]",246.32203387317404,221.58739620871225,186.8189840272474,221.34479674575536,210.24620767719836,Boy
"[112.67420150844474, 107.18109181288467, 97.66436046610626]",203.18156083590446,209.96245523533483,221.21881835708953,182.03842002572534,183.63439065986842,Boy
"[105.6914577687046, 97.62995063194934, 89.30356256909101]",199.4988078439642,209.54985795964674,219.44840141355752,186.56604895483974,169.34408106929007,Boy
"[110.05125853605587, 109.9914294890108, 119.31835057300202]",217.5893402638998,217.65944456988802,206.44346455539983,195.63473430121147,196.0771859494818,Boy
"[110.24031463947917, 111.30956096643982, 97.4775868149097]",206.9953255498221,205.67389035248712,222.16222899045476,182.5921950154269,184.51185670739756,Boy
"[115.92656505412978, 94.23163451585992, 55.47465817221736]",176.91370481253892,205.82243202580176,249.25675810351362,165.6110490283314,159.36124725950268,Boy
"[95.95428138748257, 94.42919794546289, 84.17501848662002]",203.21871904629825,205.12347580481457,217.49775136828015,193.29048721759577,158.77509653101905,Boy
"[103.2316699103804, 105.85559204142328, 99.41270480466544]",210.0521798535105,206.84225384185808,214.6382781917665,190.82602780423284,178.171462124285,Boy
"[145.60649049249838, 125.30743700866348, 115.79432153260005]",202.67515533790316,226.7812511386225,237.2370644751602,164.1668796632994,224.3023155083722,Boy
"[109.95487343923892, 97.72805792881479, 90.28946236974156]",196.82746012836205,212.07716749074677,220.8402334404345,183.6185991234904,172.60658885046598,Boy
"[67.16421891587669, 62.627608511756435, 62.16317341389399]",207.53013788910366,213.0315221707147,213.5867302485844,222.77039148726826,110.89413771416184,Boy
"[115.48791594688974, 107.25552240890117, 75.02011317705099]",191.29920560510945,201.97501521109018,239.23621272241314,168.6003074439918,174.55435599852476,Boy
"[163.1041737007506, 150.09017883511993, 145.13061506522317]",228.11137653170672,242.22290867021997,247.38899532377965,172.42401540272894,264.9394811849923,Boy
"[113.92417904970134, 118.33777944952291, 136.6220583475966]",229.28542066380658,224.32313283535817,202.47440748660597,201.85474210589203,213.654242748246,Boy
"[203.00235959447443, 186.9523019127173, 176.86529477171695]",262.55713719663476,277.7080836248535,286.8207686910046,185.65287679348188,327.78415716149925,Boy
"[159.4606142263175, 119.47538194139942, 107.20668236154701]",186.8031420159346,235.13375413226757,248.08248450476785,150.6437447302862,226.26384404594418,Boy
"[108.54498914550109, 109.25298907470109, 96.11999038800096]",206.4566259007871,205.58029675639042,221.27152492958197,183.83648164520062,181.54140806588205,Boy
"[135.19730912398722, 135.19730912398722, 135.19730912398722]",225.63091439310216,225.63091439310216,225.63091439310216,183.08248829134808,234.1686084493412,Boy
"[95.71574709415582, 92.5035950047791, 91.8177042412251]",205.81272828644543,209.7548013521796,210.58699147788042,197.63019195743627,161.70624645550856,Boy
"[132.10934659021217, 82.74876032031918, 92.91526178174762]",174.87914656128933,236.12838647576945,224.88152248311073,174.64428131576364,181.4758459492974,Boy
"[176.95342338528104, 155.74897209018502, 129.88561438404713]",217.29998447387845,240.9015429856081,266.87799804962776,151.8127875463288,269.1477831579542,Boy
"[179.22460843161414, 167.77803622519556, 170.91228194184058]",251.2018859911136,262.5645432094096,259.5027437914231,186.97763387950417,299.1353169146292,Boy
"[80.02899247808888, 78.97099044350264, 104.55745386063869]",218.59444632167592,219.82518736559518,187.81378186272605,221.24218656559194,153.53604829650064,Boy
"[148.76583345952625, 137.06440316314897, 115.48465076844062]",208.34839408579094,222.20887194097463,245.7284201930695,159.38255950476164,232.92622948583193,Boy
"[102.33896859619088, 114.3601533389614, 130.15534884811458]",230.92000782686623,217.2400648958359,197.83249502111343,206.90625754892648,201.22605198834793,Boy
"[155.7329160910727, 136.27006663955154, 134.43372144239746]",215.62910395070037,237.53307915079478,239.49634598758772,169.56352343452272,246.76851030273093,Boy
"[165.37565734808646, 165.37565734808646, 165.37565734808646]",250.46105262577456,250.46105262577456,250.46105262577456,188.100430508658,286.4390408619871,Boy
"[173.7464150615791, 128.174416191802, 117.23932713198234]",191.77039880496267,244.98490827273574,256.11423369642847,147.3204959077988,245.685892023168,Boy
"[132.09438463751198, 114.42841136634738, 110.56741591624316]",201.05920789124127,222.33859639331027,226.7235301544603,172.88270395548173,206.80411321582673,Boy
"[143.00202622428304, 125.67141574781472, 122.79284461297505]",208.3625051540524,228.59034296547034,231.77924017443752,170.7874888781191,226.54131395499775,Boy
"[89.26404143541448, 77.20359732729615, 57.767756334278225]",191.7444055859097,207.16356718456598,229.84564924112297,196.249152751002,131.39854719727774,Boy
"[69.42372096907108, 62.96157480660172, 62.34575566714626]",205.64461697501343,213.5073840260785,214.2416177935129,220.7654610771835,112.564675564878,Boy
"[94.25308276118304, 82.78851712165162, 70.21146566800161]",193.9669040847795,208.49481613794396,223.34812423156046,193.72131847086166,143.76102423270848,Boy
"[100.44267067772309, 97.303646670287, 98.85486599330903]",207.67342688251162,211.49268185192204,209.61400864965364,195.55830034015736,171.25715832853433,Boy
"[105.66066809773771, 116.71455921012384, 132.41515644559317]",231.2105059056324,218.67970544570784,199.5332277685403,205.34725102079554,205.71883426411085,Boy
"[167.4791908407155, 167.4791908407155, 167.4791908407155]",252.50435791331898,252.50435791331898,252.50435791331898,188.98496709469086,290.0824677466434,Boy
"[195.3357079933204, 159.21700728812863, 140.5107745190918]",220.5746152810912,258.9859036049051,276.7921187069061,152.7630469103014,288.52967262136974,Boy
"[166.5841419223622, 147.72374775012398, 126.76929437927778]",213.79926006973747,235.22101231439493,256.9351977704501,155.51940987808027,256.20896937221374,Boy
"[116.25255479953236, 117.02976211193408, 115.59033720838427]",215.1928084894582,214.26985111362671,215.97610005985885,186.85053740528122,201.42429787228286,Boy
"[162.86775176986035, 112.22829419129192, 120.02168181594196]",188.38456753926116,247.61839320216976,239.4582238375889,160.24483830634958,231.35751271480947,Boy
"[132.63870808867486, 132.63870808867486, 132.63870808867486]",223.96057582769768,223.96057582769768,223.96057582769768,183.33730077595018,229.73698145988186,Boy
"[191.95847905548626, 152.68575566346288, 130.56026377863006]",210.55440110210404,253.69715164620519,275.03862567767163,145.50552035755538,277.861440545038,Boy
"[167.2129857384545, 125.04595010695627, 109.18608641411588]",187.7888467868605,238.26422129560927,254.6730642077243,145.68626373904783,235.62316037297938,Boy
"[104.19097902145161, 89.53378163234264, 77.94122645041857]",191.92314514537244,210.49860880998065,224.1023593220708,185.77767816349365,157.9458544673839,Boy
"[128.88576024031565, 84.66146576724135, 99.05294921568544]",181.33905261786853,235.45326964307372,219.31389747781031,179.36155747862037,183.277357376483,Boy
"[121.8942475433789, 120.83382468944365, 134.6747094990222]",224.62242075262327,225.82304479453708,209.61201374775834,194.43525852389047,218.16575843127114,Boy
"[130.1707914428211, 100.75967221850325, 79.03673495166485]",178.83413635660168,216.7517453927735,240.95646315652394,161.10852396538655,182.60271619625587,Boy
"[175.61730530512003, 144.1458175278709, 99.63814696950143]",192.37304712280965,230.3428922838988,275.2394593994114,129.0901602567653,248.08711164614328,Boy
"[141.19255166750546, 115.93692388097705, 88.754494509629]",185.12392041709964,217.14335375904585,247.01067803055324,152.43582593955472,203.1109727735664,Boy
"[137.03908055153494, 112.91048221085575, 96.13682138510069]",189.4883741453443,219.5710114974023,238.25615650204603,160.8427331484503,201.91774319640365,Boy
"[181.72463402339622, 94.30217750475373, 44.65705321500465]",127.50071506854799,246.6614788885746,293.53176754019444,111.18324409020602,209.54950654898505,Boy
"[138.78913625495022, 128.4738865431027, 126.86385600165241]",214.72061460294992,226.6400663795146,228.4443811185787,175.87938985635768,227.7331812132197,Boy
"[141.15682523283368, 106.61066667289582, 80.44715456650117]",175.49315475924809,220.03724283157547,248.5151492508716,151.1334753299142,194.3266019774405,Boy
"[186.79419501733094, 174.49719972222474, 167.72411927429152]",251.46109983567766,263.6364017564206,270.1081697385674,181.31080724059026,305.7330930557034,Boy
"[136.25380874069228, 133.6788854557711, 129.78286138808753]",220.9395697139125,223.8917245917736,228.28595360905854,178.67641496561413,230.82187054766248,Boy
"[82.40668535429155, 36.62474273582731, 31.30019966529415]",179.19131267989903,235.4958965149119,241.19252526007935,217.366882107469,95.4564616494558,Boy
"[120.70781920604225, 107.14858361962013, 107.47288077581518]",202.64656152113795,219.04528994118004,218.66743583752051,181.47064859603523,193.91136297654631,Boy
"[159.87867457416058, 143.30619181861067, 147.26477111467884]",226.4324269528983,244.38414470073562,240.21809827761794,176.6510704061487,260.35508062759504,Boy
"[154.53182630929317, 129.608924066042, 111.25473617265519]",198.16645387943487,227.99259546574814,247.67167664639322,154.0259669710154,230.33926035500266,Boy
"[109.80333236938718, 101.79546688343493, 101.68828891953895]",204.41354522740113,214.17028008169206,214.29785260673373,188.19509398733337,180.99612421491858,Boy
"[141.1782038437422, 115.23563215488791, 103.57325707195474]",192.25522562174106,224.03745968070217,236.9400654859329,161.73840968599126,209.61382525772265,Boy
"[156.50442680114247, 116.69594109615586, 97.06316909544235]",180.9435807176906,230.3104581048863,251.10878286680153,146.47839035573807,218.02026757052215,Boy
"[82.04504605193416, 59.25531173275198, 58.70086874832682]",192.0166660879505,220.2116358376968,220.8527348265609,211.0477367415328,116.99732279850639,Boy
"[168.00592983092866, 119.90187116928928, 114.11891832319938]",186.99613491656774,243.92749822677084,249.8998406215521,150.415880105359,235.85075511328944,Boy
"[128.55174721966412, 102.13019187511293, 92.3767243994958]",186.9577383646569,220.06405694740025,231.08971758326538,168.74605955589078,188.38680159835033,Boy
"[70.90198581960284, 70.20398595920281, 67.6299864740027]",208.31345021433313,209.1661384378539,212.28097702445106,217.8352087557531,120.53840179875,Boy
"[79.1457962392521, 69.88644259529774, 53.717412423559686]",196.70886161135522,208.36661583577157,227.29463694165426,207.01896091901108,118.46405496374781,Boy
"[132.5606081690091, 139.45382208522557, 135.23469018524025]",229.62402878535727,221.8370020946645,226.6349769284095,184.2075821118505,235.17675217124082,Boy
"[92.2534977701906, 83.8737390908077, 115.01201252384644]",216.21515007486326,225.88197813987048,187.46239248855002,215.1642563762139,169.6268698782503,Boy
"[177.2344858228837, 114.40597991673762, 102.07230350492733]",171.9155565350101,248.1884296071772,260.5526272385293,137.93471356485588,234.34919745630225,Boy
"[118.89640250035832, 103.5677187681555, 98.4960061258958]",197.36242004479152,216.2626956952127,222.1623887990778,178.88425769878526,185.91420096678863,Boy
"[167.88037078399157, 147.48834759329776, 156.54482449421522]",232.05371047768415,253.47358121452163,244.19265581554004,180.0076938374374,272.8422871299399,Boy
"[95.24065402067905, 85.21783348362723, 69.43152806726887]",193.92231656294626,206.68213114596037,225.31870560914098,191.5958762905469,145.44276679053465,Boy
"[105.65772761332067, 93.86010973610023, 93.80951450302436]",199.7825305991068,214.31249298621267,214.37268533755451,190.16893363446607,169.62753495637605,Boy
"[167.2517887253056, 136.05674550497983, 113.32712968760272]",197.6214181270491,234.44337684164194,257.9841099986091,146.22071975579465,243.57265271875625,Boy
"[92.78176684119609, 90.54892119809661, 84.38694213870167]",204.0466081629973,206.8182041813643,214.28107452851714,197.43068228482593,154.68910560163494,Boy
"[204.91811347998825, 192.3274412095916, 161.61552729372775]",256.1593618473897,268.40056169830234,296.1451293150957,171.3900903287488,324.19262258240224,Boy
"[143.15958149903219, 114.01311979665456, 74.45352783297699]",176.21180012420794,214.27854295572013,257.0810881272715,143.70549387590512,197.57779497585304,Boy
"[159.9968084659462, 125.84654752946588, 104.31110007289946]",189.06021666432278,230.56538899575895,253.26562499797421,146.4220094126458,228.7293987287013,Boy
"[110.12659642664724, 98.86349170489696, 81.19089206816102]",193.2724864274156,207.60163153965865,228.27935349624485,178.75766206576864,168.80112021970007,Boy
"[103.57397183972475, 93.62163916369025, 76.00396464707401]",193.57545290187588,206.26959453817707,227.00695944049434,183.85133951687322,158.9628308895699,Boy
"[97.20750027593871, 83.69663204578735, 75.46639570490161]",193.9040382912759,210.92491285536138,220.6507180973892,192.88309280638043,148.82742088201803,Boy
